volume_id,0,1
KORA2459774,1.0,0.9946784533351666
KORA2453328,0.9953682820014556,0.9973455711410878
KORA2452913,0.9899587497909951,0.971639110805903
KORA2452353,1.0,0.9443930717450941
KORA2456928,0.9990378252029375,0.9962973039819508
KORA2462380,0.903573596589053,0.96265880634486
KORA2459873,0.9833418056800595,0.982257589379718
KORA2453082,0.9751305452097283,0.9549917940340471
KORA2455268,0.9114691075912723,0.9452286218870194
KORA2452967,0.9932203971487941,0.9627890275641721
KORA2453048,0.9761440158541015,0.9813973120932105
KORA2453677,0.9702157044202663,0.9985951914319341
KORA2452812,0.9331311988083917,0.9531163951531099
KORA2460903,0.9892761490424277,0.9832160736175788
KORA2452364,0.9904055662218465,0.9942701407051977
KORA2460348,0.9952437459860455,0.9656203724000794
KORA2461338,0.8749647588727804,0.9501948085417773
KORA2461868,0.9998762253121488,0.951205462379816
KORA2460326,0.9949119983771691,0.9981761913036562
KORA2453172,0.9999481592260497,0.9831027081950107
KORA2453136,0.9959697719936301,0.953940385954327
KORA2452206,0.9902349134297546,0.9816256943304147
KORA2460878,0.8348413870808137,0.9956281209395078
KORA2452129,0.9999540308803205,0.9888170295108928
KORA2456278,0.9973116445309006,0.9577788199215707
KORA2456199,0.900985867086187,0.9992713159331813
KORA2460565,1.0,0.9918935993371834
KORA2454788,0.9948519784362463,0.942707382872858
KORA2460174,0.998526609974182,0.9968687807335804
KORA2453290,1.0,0.9496270812678089
KORA2459605,0.7541452786545609,0.9776847638028697
KORA2460768,0.9980201264597537,0.9873752253001021
KORA2460504,0.8335158530931682,0.9832906991821183
KORA2453194,0.9160877418690645,0.9520519128586947
KORA2452834,0.995398387739079,0.9790085944601399
KORA2459123,0.9992188053227908,0.9997711072646589
KORA2453150,0.9341046483420533,0.9715101208606953
KORA2462345,1.0,0.9895591884749476
KORA2460830,0.855147648089978,0.8227457358980016
KORA2459310,1.0,0.998230792722281
KORA2459455,0.9901860238683471,0.9178522434355928
KORA2459763,0.9867728511454171,0.8712306421518657
KORA2453620,0.9997003789525047,0.952701331382159
KORA2461392,1.0,0.9677127239301927
KORA2453578,0.49653865641150924,0.9837327018372092
KORA2453524,0.9897064260449208,0.9770005433596995
KORA2452409,0.9819336242543105,0.8655519804396147
KORA2460785,0.9927723600321412,0.9209339438670625
KORA2460867,0.9242019106641158,0.9828472738735071
KORA2453642,0.5019094217102404,0.8095513567179295
KORA2459972,0.6870675487720742,0.9564791504186603
KORA2456202,0.9999588676109352,0.9961019953710409
KORA2455946,0.9754129396637624,0.9488175072493846
KORA2456917,0.9887684935524949,0.9437668112497728
KORA2452426,0.8683127615442748,0.9945400345101006
KORA2461184,0.9980244290513284,0.9849641243935877
KORA2456379,0.9705416669422193,0.9848318224638253
KORA2456241,0.9864943558043834,0.9759536067537332
KORA2456793,0.7403775124287874,0.9546021513628092
KORA2452263,1.0,0.9944269308607453
KORA2460633,0.9700996277097049,0.9903870419648904
KORA2452316,0.9968164027046145,0.8874294202212389
KORA2453844,0.9422831987045939,0.994630413653187
KORA2462093,0.9745896466600302,0.9850208142434941
KORA2459752,0.9979817666390808,0.9928512294130236
KORA2453470,0.8796364799227392,0.9175160506911115
KORA2459477,1.0,0.9908819692759943
KORA2453306,0.9754619849994689,0.9256907651176892
KORA2461409,0.994815216195562,0.9271394769934556
KORA2460779,0.9653760614517493,0.9552985719159673
KORA2460309,0.9537856529104916,0.9727274739943685
KORA2456340,0.9803468812333113,0.9639979340675656
KORA2461206,0.9981808011345339,0.9518822169930232
KORA2460824,0.9658968069182141,0.982933137439886
KORA2461956,0.9972009354103023,0.9913540327254903
KORA2459908,0.9894168281548524,0.9835466341939293
KORA2452924,0.9996949511536751,0.982127038605737
KORA2459947,1.0,0.9753121861575936
KORA2453464,0.9990575130448017,0.9892603431885576
KORA2460216,0.9988254685469646,0.9463450807030259
KORA2461493,1.0,0.9890039145126439
KORA2453374,0.9038571157825108,0.9435699636748711
KORA2452687,0.9940886348400102,0.9412094033950548
KORA2460315,0.8749067034602928,0.9978414076675075
KORA2461146,0.9608707743172917,0.9735534604655867
KORA2460249,0.9728645225487113,0.9905477671241325
KORA2452941,0.9780245580511072,0.9853236609124107
KORA2453732,0.9924574672987444,0.995612636996466
KORA2452338,0.9792905581709156,0.9665044261758554
KORA2453363,0.9998005242537537,0.9975176409527519
KORA2453833,0.9931073531649198,0.9818397111886299
KORA2459526,0.9680315339746677,0.9869042848051991
KORA2459983,0.9723546572007599,0.96886497531059
KORA2461632,0.9976259421035149,0.9760393001365535
KORA2459548,0.9990880063990678,0.9992964605997835
KORA2462150,0.9994968642555533,0.918223579046243
KORA2461520,0.9955973679604719,0.9939281476985832
KORA2459807,0.9928616972128701,0.9822440798905192
KORA2462374,0.9975159953986303,0.9303166393009541
KORA2458040,0.8679839361588515,0.949978319641273
KORA2456661,0.9924190045978575,0.9556810687383908
KORA2452659,0.9954947313305906,0.9728469565440868
KORA2458366,0.8258119666651813,0.9878627318731086
KORA2452801,0.897534514594819,0.9988881701726657
KORA2453811,0.9972740854260865,0.9924523973355192
KORA2456672,0.9179444259406854,0.9224123377855279
KORA2457266,0.9989898606873632,0.9710855656122369
KORA2457044,0.9618465306985514,0.9787806429798968
KORA2453765,0.8766758429191247,0.9752406026610256
KORA2458402,1.0,0.9823693530150299
KORA2461349,0.9168921639319394,0.9809217832571483
KORA2455525,0.9968991743187149,0.9717571709334996
KORA2455296,0.9958416200689697,0.9225326961813377
KORA2458158,0.9995580278188932,0.9972946879334537
KORA2460447,0.9974400373052985,0.996111955086191
KORA2455753,0.9999260767754596,0.9825928306126896
KORA2455935,0.7760844312122223,0.9922992771444611
KORA2456562,1.0,0.8025835909879687
KORA2458197,0.9775949776197144,0.9712545983189768
KORA2458707,0.9315668106183851,0.9940869238022216
KORA2455951,0.9995225137983007,0.8805008661025902
KORA2460889,0.9550568368774915,0.9789040189668148
KORA2460472,1.0,0.9861451524028838
KORA2456385,0.9742528613998833,0.9877329035225212
KORA2455042,0.9846157208683993,0.9147978838064883
KORA2452665,0.9854387896201824,0.9818597210974421
KORA2452190,0.9374703442939503,0.9938448990093707
KORA2462161,0.9961467456026531,0.9898355516986952
KORA2461151,0.9270279317701616,0.9305500078840464
KORA2459681,0.9731531227118368,0.9431030206835525
KORA2458068,1.0,0.998206259808839
KORA2457401,0.9810671853814651,0.9543447060098559
KORA2461555,1.0,0.998859813876762
KORA2459745,0.9994173542948236,0.9316988481362989
KORA2453037,0.9738983436304233,0.8422946072916784
KORA2458265,0.8874622365877507,0.9426025224251701
KORA2457517,0.964144671101466,0.9325256546947401
KORA2452868,0.955836661426947,0.9752682423006724
KORA2462119,0.8439224971222925,0.9672204745613295
KORA2452381,0.9924447270745915,0.9864035363626417
KORA2452094,0.9898401881296822,0.9405794049945608
KORA2459067,0.995239202143867,0.9973963653568048
KORA2462352,0.7847529428117005,0.8991932384217783
KORA2456357,0.9999571587162803,0.9982770371002376
KORA2459244,0.7334839487226971,0.8540593597197189
KORA2461577,1.0,0.970282631403429
KORA2456021,0.9707246991772316,0.9731207716243786
KORA2459499,0.9187228841323886,0.9412016863625884
KORA2461885,0.9724588893457471,0.968047532462833
KORA2461252,0.9831081553606578,0.9929128735428022
KORA2460145,0.8973769519972472,0.9690084127909162
KORA2453589,0.9999161796164835,0.9520479454977929
KORA2460543,0.9996000115932919,0.9942963247631388
